,ï»¿id,is_misinfo,Texts,id,clean_text,word_count,is_emoji,is_link,hashtag,tag
5027,"1,37E+18",0,"As an educator, I am personally extremely grateful for all the hardworking DCH employees who worked to make schools a safer place for teachers!  So glad they are honored!

https://t.co/cPhReRMGoN",,as an educ i am person extrem grate for all the hardwork dch employe who work to make school a safer place for teacher so glad they are honor,30,0,1,5160,1113
5028,"1,35E+18",0,If you eat at pizza pizza or little caesers dont worry about whatâs in the vaccine,,if you eat at pizza pizza or littl caeser dont worri about whatâ in the vaccin,16,0,0,5160,1113
5029,"1,37E+18",1,"Dr. Sherri Tenpenny explains how the depopulation vaccine will work over 3 to 6 months... <U+0001F47F><U+0001F489>
https://t.co/nuAN77TvKa",,dr sherri tenpenni explain how the depopul vaccin will work over to month uff uf,16,1,1,5160,1113
5030,"1,39E+18",0,"Just got my second jab! I'm grateful, but it's hard not to be annoyed, as I know so many disabled people who have been fighting like hell for their jabs, or they've ignored entirely in the vaccine rollout.",,just got my second jab i m grate but it s hard not to be annoy as i know so mani disabl peopl who have been fight like hell for their jab or they ve ignor entir in the vaccin rollout,38,0,0,5160,1113
5031,"1,39E+18",0,"#GetVaccinated 

<U+0001F389> Yeah!! <U+0001F389>

I just got my 2nd #Moderna shot <U+0001F389>, fingers crossed <U+0001F91E> for superpowers.
Iâm hoping itâll be exploding farts <U+0001F633> 
 
#IGotMyShots 
#VaccinesWork https://t.co/lVaQH4t3NG",,getvaccin uf yeah uf i just got my nd moderna shot uf finger cross ufe for superpow iâm hope itâll be explod fart uf igotmyshot vaccineswork,26,1,1,5160,1113
5032,"1,35E+18",0,If you drink dunkin every day donât worry about whatâs in the COVID vaccine,,if you drink dunkin everi day donât worri about whatâ in the covid vaccin,14,0,0,5160,1113
5033,"1,34E+18",1,Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine - Others Fake Vaccination on TV https://t.co/JrCvRvIz6W,,healthcar worker in the us suffer serious reaction from illeg pfizer experiment vaccin other fake vaccin on tv,20,0,1,5160,1113
5034,"1,39E+18",0,"Indiana has reached a milestone when it comes to the COVID vaccine...More than two million Hoosiers have now been fully vaccinated, according to the Indiana Department of Health. 

https://t.co/hj0EX2l36T",,indiana has reach a mileston when it come to the covid vaccin more than two million hoosier have now been fulli vaccin accord to the indiana depart of health,29,0,1,5160,1113
5035,"1,37E+18",0,"We make it simple: A Secure place to store Vaccine records for you to access anytime, anywhere! 

p.s. receive a Vaccine Badge upon verification to easily share your vaccinated status!

https://t.co/Cg6w202pz3

#GetVaccinated #Vaccination #Verifiedproof #Badges #Security #HIPAA https://t.co/DHtSJ5lQFo",,we make it simpl a secur place to store vaccin record for you to access anytim anywher ps receiv a vaccin badg upon verif to easili share your vaccin status getvaccin vaccin verifiedproof badg secur hipaa,36,0,1,5160,1113
5036,"1,35E+18",1,"There's a health problem and only two solutions are provided,

A police state and an untested vaccine,

Vaccine takes 10 years and $500million to develop,

What other health interventions are available?

Bheki Cele shouting on TV?

That will certainly help",,there s a health problem and onli two solut are provid a polic state and an untest vaccin vaccin take year and million to develop what other health intervent are avail bheki cele shout on tv that will certain help,35,0,0,5160,1113
5037,"1,37E+18",0,First dose of Pfizer in my arm. <U+0001F4AA><U+0001F3FC><U+0001F489> Thank you @OHSUNews @fema @flypdx @RedCross And all the volunteers. Amazing set up! https://t.co/quqW85rZOl,,first dose of pfizer in my arm ufaa uffc uf thank you ohsunew fema flypdx redcross and all the volunt amaz set up,22,1,1,5160,1113
5038,"1,34E+18",1,Depopulation is paramount in their eyes hence one of the main believers in the said ploy is facilitating the âvaccineâ that has a 70% survival rate lol <U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>,,depopul is paramount in their eye henc one of the main believ in the said ploy is facilit the âvaccineâ that has a surviv rate lol uf uf uf uf uf uf uf uf uf uf uff ud u ufef,28,1,0,5160,1113
5039,"1,39E+18",0,At least I now have a date and time for my vaccine shot.,,at least i now have a date and time for my vaccin shot,13,0,0,5160,1113
5040,"1,34E+18",0,Got my first dose of the vaccine! @Heartless_Lyn I got the Pfizer one just like I thought I would. https://t.co/ASPmGosrvT,,got my first dose of the vaccin heartlesslyn i got the pfizer one just like i thought i would,20,0,1,5160,1113
5041,"1,34E+18",1,"FYI
Frm now deleted YouTube account created right after event, likely by big pharma 2 counter narrative Tiffany dover died frm their dangerous experimental vaccine
note foreign language title
https://t.co/3y9OVKs3ya
#jbGunnerTV #coronavirus #COVID #COVID19 #VaxAware #TiffanyDover https://t.co/zJIXO5tLhb",,fyi frm now delet youtub account creat right after event like by big pharma counter narrat tiffani dover die frm their danger experiment vaccin note foreign languag titl jbgunnertv coronavirus covid covid vaxawar tiffanydov,33,0,1,5160,1113
5042,"1,39E+18",0,"My husband got his second COVID vaccine shot today.

You could get your first one tomorrow. 

You can! I believe in you! https://t.co/HKBSOX5oAO https://t.co/AZSSjS9E4X",,my husband got his second covid vaccin shot today you could get your first one tomorrow you can i believ in you,23,0,1,5160,1113
5043,"1,39E+18",0,"Administered vaccine to some 50 people today.
Most important and patriotic thing I've done so far! 
#LargestVaccinationDrive 
#COVIDVaccination 
#VaccinesWork",,administ vaccin to some peopl today most import and patriot thing i ve done so far largestvaccinationdr covidvaccin vaccineswork,18,0,0,5160,1113
5044,"1,34E+18",0,"So excited I received my #COVID19 vaccineâItâs about saving livesâThank you President TrumpâOperation Warp Speed putting Americans First
#CantBullyUs https://t.co/cXtLB0syjS",,so excit i receiv my covid vaccineâitâ about save livesâthank you presid trumpâoper warp speed put american first cantbullyus,19,0,1,5160,1113
5045,"1,37E+18",0,"Just got my first dose of the vaccine.

I feel incredibly lucky, relieved and just...it hasn't set in. I don't know if there is a word in the English language to describe this. A year of this craziness and there is finally some light at the end of the tunnel. https://t.co/Xrbbyp5vm3",,just got my first dose of the vaccin i feel incred lucki reliev and just it has nt set in i do nt know if there is a word in the english languag to describ this a year of this crazi and there is final some light at the end of the tunnel,50,0,1,5160,1113
5046,"1,34E+18",0,If you exist don't worry about what's in the vaccine.,,if you exist do nt worri about what s in the vaccin,10,0,0,5160,1113
5047,"1,39E+18",0,"A 2nd #DollyParton shirt for my 2nd #dollyshot. Thank you to the scientists, researchers, doctors, nurses, manufacturers, &amp; essential workers who got us here. My heart is with the people whose loved ones didnât make it to this point. Iâm very fortunate. #Moderna #GetVaccinated https://t.co/aEQFPCgf5l",,a nd dollyparton shirt for my nd dollyshot thank you to the scientist research doctor nurs manufactur amp essenti worker who got us here my heart is with the peopl whose love one didnât make it to this point iâm veri fortun moderna getvaccin,45,0,1,5160,1113
5048,"1,37E+18",1,"NOW THIS REALLY IS A PROBLEM. WHAT HAS FAUCHI, THE VACCINATION MAN, AND GATES, THE DEPOPULATION MAN, GOT TO SAY ABOUT THIS?  KNOW WHAT YOU ARE DOING WITH THIS VACCINE.

Ex-FDA head warns COVID-19 variant could infect vaccinated New Yorkers 

https://t.co/N7gdI6nFta via @nypmetro",,now this realli is a problem what has fauchi the vaccin man and gate the depopul man got to say about this know what you are do with this vaccin exfda head warn covid variant could infect vaccin new yorker via nypmetro,43,0,1,5160,1113
5049,"1,39E+18",0,got my 2nd vaccine dose<U+0001F60E><U+0001F44A> https://t.co/BDAqu5gxSP,,got my nd vaccin dose ufe ufa,6,1,1,5160,1113
5050,"1,36E+18",1,"Can you still transmit Covid-19 after vaccination? - BBC Future

There isn't yet any conclusive evidence that the Pfizer-BioNTech unapproved experimental âvaccineâ can prevent people from being infected with the coronavirus â and therefore halt its spread. https://t.co/QM1e3QjQLd",,can you still transmit covid after vaccin bbc futur there is nt yet ani conclus evid that the pfizerbiontech unapprov experiment âvaccineâ can prevent peopl from be infect with the coronavirus â and therefor halt it spread,37,0,1,5160,1113
5051,"1,34E+18",0,"For all the lost lives, the patients &amp; the people that canât get it themselves. So excited and grateful to be able to get my first dose of the Moderna vaccine against COVID. Hopeful for the future and so proud of medicine &amp; science for fighting this virus. Stay safe <U+0001F64F><U+0001F3FB> https://t.co/aEdbWeKlxt",,for all the lost live the patient amp the peopl that canât get it themselv so excit and grate to be abl to get my first dose of the moderna vaccin against covid hope for the futur and so proud of medicin amp scienc for fight this virus stay safe uff uffb,52,1,1,5160,1113
5052,"1,36E+18",1,"If you didn't know,
Read carefully:
1) Covid shot is  N O T  a vaccine!  
2) Moderna literature says it's 'Gene Therapy'.
3) The PCR test was found to give a False-Positive result 96% of the time.
4) Moderna's own trials did NOT show the shot protected you from future exposures. https://t.co/bfgdHQtpMx",,if you did nt know read care covid shot is n o t a vaccin moderna literatur say it s gene therapi the pcr test was found to give a falseposit result of the time moderna s own trial did not show the shot protect you from futur exposur,51,0,1,5160,1113
5053,"1,39E+18",0,"My second Moderna that I received yesterday tried to rough me up a little, but I seem to have recovered and I am so grateful to have received it.",,my second moderna that i receiv yesterday tri to rough me up a littl but i seem to have recov and i am so grate to have receiv it,29,0,0,5160,1113
5054,"1,35E+18",0,If youâve ever been inside a Spencerâs donât worry about whatâs in the vaccine,,if youâv ever been insid a spencerâ donât worri about whatâ in the vaccin,14,0,0,5160,1113
5055,"1,34E+18",1,"https://t.co/OuLNx2CMg1 
CEO of Biotech Firm Confirms mRNA Vaccine Dangerous Bioweapon",,ceo of biotech firm confirm mrna vaccin danger bioweapon,10,0,1,5160,1113
5056,"1,39E+18",0,Getting the COVID vaccine tomorrow because it's the responsible thing to do.,,get the covid vaccin tomorrow becaus it s the respons thing to do,12,0,0,5160,1113
5057,"1,36E+18",0,I had brown hair when I got my first vaccine. I had purple &amp; silver hair when I got the second. #COVIDVaccine https://t.co/h3cwovdVWq,,i had brown hair when i got my first vaccin i had purpl amp silver hair when i got the second covidvaccin,23,0,1,5160,1113
5058,"1,37E+18",0,"Had my first Moderna shot 5 days ago and today I have a headache and feel overheated with exertion. If this is a side effect, grateful to know my immune system is responding.",,had my first moderna shot day ago and today i have a headach and feel overh with exert if this is a side effect grate to know my immun system is respond,33,0,0,5160,1113
5059,"1,34E+18",1,"COVID-19: Tony Blair suggests using up UK vaccine stock on first doses and prioritising 'spreading' students | https://t.co/N7CujCHrMm

Ethically worrying. The proposition is to use a rushed vaccine on young people who will derive little measurable benefit from it. Beneficence?",,covid toni blair suggest use up uk vaccin stock on first dose and prioritis spread student ethic worri the proposit is to use a rush vaccin on young peopl who will deriv littl measur benefit from it benefic,39,0,1,5160,1113
5060,"1,39E+18",1,"REPORT: Pfizer Vaccine Confirmed To Cause Neurodegenerative Diseases via @nationalfile https://t.co/06L0v95k8H 
The report itself ends with this warning: âThe vaccine could be a bioweapon and even more dangerous than the original infection.â",,report pfizer vaccin confirm to caus neurodegen diseas via nationalfil the report itself end with this warn âthe vaccin could be a bioweapon and even more danger than the origin infectionâ,32,0,1,5160,1113
5061,"1,34E+18",0,Vaccine appointment set! Excited for my 11th finger it hopefully a 3rd eye! <U+0001F64C><U+0001F3FB>,,vaccin appoint set excit for my th finger it hope a rd eye ufc uffb,14,1,0,5160,1113
5062,"1,36E+18",1,"CDC: Over 500 Deaths Now Following mRNA Experimental Injections
https://t.co/dHdyIUxpgt",,cdc over death now follow mrna experiment inject,9,0,1,5160,1113
5063,"1,37E+18",0,"First shot down! Thankful to have a vaccine. Quick and easy. Didnât feel a thing. 

When you find a chance get a vaccine! I choose to get a vaccine so we can have more in person class and enjoy college campus! @SpaldingU https://t.co/PyzL3BrjML",,first shot down thank to have a vaccin quick and easi didnât feel a thing when you find a chanc get a vaccin i choos to get a vaccin so we can have more in person class and enjoy colleg campus spaldingu,43,0,1,5160,1113
5064,"1,35E+18",1,"The ""vaccine"" is from the 80% depopulation &amp; ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. &amp; cause sterility.",,the vaccin is from the depopul amp purpl revolut cabal it ll decreas lifespan by caus cancer other diseas etc amp caus steril,23,0,0,5160,1113
5065,"1,39E+18",1,"Itâs not a vaccine, itâs experimental gene therapy. https://t.co/lY8hHCbvDf",,itâ not a vaccin itâ experiment gene therapi,9,0,1,5160,1113
5066,"1,37E+18",0,First armful of Oxford Astra Zeneca vaccine done. Home for cake and lazing about now. #Vaccine #NHS https://t.co/A0t8Cj9f55,,first arm of oxford astra zeneca vaccin done home for cake and laze about now vaccin nhs,18,0,1,5160,1113
5067,"1,35E+18",0,"If you ate candy necklaces after playing outside all day with it on, you donât need to worry about whatâs in the Covid vaccine.",,if you ate candi necklac after play outsid all day with it on you donât need to worri about whatâ in the covid vaccin,24,0,0,5160,1113
5068,"1,37E+18",1,"Doctor Warns Experimental COVID âVaccineâ Actually âDangerous Gene Therapy
https://t.co/x1RGdSKx1i",,doctor warn experiment covid âvaccineâ actual âdanger gene therapi,9,0,1,5160,1113
5069,"1,36E+18",0,I'm getting my second Moderna shot Tuesday!!!!,,i m get my second moderna shot tuesday,7,0,0,5160,1113
5070,"1,39E+18",0,10 hours post Moderna #2 and feel fine! Arm not even sore! I had symptoms after #1 but nothing this tome so far. #GetVaccinated,,hour post moderna and feel fine arm not even sore i had symptom after but noth this tome so far getvaccin,24,0,0,5160,1113
5071,"1,34E+18",0,"Great news about the Oxford-AstraZeneca vaccine just one word of caution the bloke telling us about it is the same guy who promised us the âworld class track and traceâ, weâre still waiting for #Covid19UK #DontGetTooExcited",,great news about the oxfordastrazeneca vaccin just one word of caution the bloke tell us about it is the same guy who promis us the âworld class track and traceâ weâr still wait for coviduk dontgettooexcit,36,0,0,5160,1113
5072,"1,36E+18",0,"Who has had the Oxford vaccine  and still feels poorly after a week.Headache,sickly and so fatigued I cant  function",,who has had the oxford vaccin and still feel poor after a weekheadach sick and so fatigu i cant function,21,0,0,5160,1113
5073,"1,39E+18",0,VACCINE TWITTER COME THRU - how long do you have to wait to take Tylenol if you feel shitty? What else is handy to have around? #Grateful #TeamPfizer <U+0001F64C><U+0001F3FB><U+0001F64C><U+0001F3FB>,,vaccin twitter come thru how long do you have to wait to take tylenol if you feel shitti what els is handi to have around grate teampfize ufc uffb ufc uffb,29,1,0,5160,1113
5074,"1,39E+18",0,"I was #vaccinated yesterday with the #AstraZeneca vaccine. Side effects for me were a sore arm, severe chills and fatigue. I woke up feeling hungover. Still feeling sluggish but otherwise fine. Don't be afraid. Please get vaccinated if you are able.",,i was vaccin yesterday with the astrazeneca vaccin side effect for me were a sore arm sever chill and fatigu i woke up feel hungov still feel sluggish but otherwis fine do nt be afraid pleas get vaccin if you are abl,41,0,0,5160,1113
5075,"1,39E+18",0,Donât Shed On Me - Confirmed - Vaccinated Individuals are Shedding to the Unvaccinated https://t.co/biKA0A7HKE #vaccinated #vaccine #shedding #mRNA #CoronavirusVaccine #COVIDVaccination @pfizer  #Pfizer #Moderna @truthismaster @RoystonPotter @PJMoore1958,,donât shed on me confirm vaccin individu are shed to the unvaccin vaccin vaccin shed mrna coronavirusvaccin covidvaccin pfizer pfizer moderna truthismast roystonpott pjmoor,28,0,1,5160,1113
5076,"1,34E+18",0,Today I got the COVID-19 vaccine. I am incredibly grateful to our frontlineÂ healâ¦ https://t.co/jNDF6GQWtN,,today i got the covid vaccin i am incred grate to our frontlineâ healâ,14,0,1,5160,1113
5077,"1,35E+18",0,so...i might be getting the vaccine soon...ish? <U+0001F440>,,so i might be get the vaccin soon ish uf,8,1,0,5160,1113
5078,"1,36E+18",1,"While the Moderna and Pfizer mRNA shots are labeled as âvaccines,â and news agencies and health policy leaders call them that, the actual patents for Pfizerâs and Modernaâs injections more truthfully describe them as âgene therapy,â not vaccines.",,while the moderna and pfizer mrna shot are label as âvaccin â and news agenc and health polici leader call them that the actual patent for pfizerâ and modernaâ inject more truth describ them as âgene therapi â not vaccin,38,0,0,5160,1113
5079,"1,39E+18",0,fuckin vaccine got my arm feeling like it's finna fall tf off,,fuckin vaccin got my arm feel like it s finna fall tf off,12,0,0,5160,1113
5080,"1,34E+18",0,"If youâve ever drank one of these, donât worry about whatâs in the vaccine. https://t.co/6I93yfXY8q",,if youâv ever drank one of these donât worri about whatâ in the vaccin,15,0,1,5160,1113
5081,"1,39E+18",0,Got my second Moderna vax... See how I feel later! Time for some food and a nap. #vaccinated #Moderna #COVID19Vaccine #GetVaccinated https://t.co/eB0aOTp9D2,,got my second moderna vax see how i feel later time for some food and a nap vaccin moderna covidvaccin getvaccin,22,0,1,5160,1113
5082,"1,35E+18",0,my dad got his first covid vaccine today,,my dad got his first covid vaccin today,8,0,0,5160,1113
5083,"1,36E+18",0,Just got the first vaccine for COVID and four hours later my leg is spasming so bad like 10x worse than a Charlie horse <U+0001F643>,,just got the first vaccin for covid and four hour later my leg is spasm so bad like x wors than a charli hors uf,25,1,0,5160,1113
5084,"1,39E+18",0,"got my 2nd vaccine and one of the nurses handed me a sticker and said âwelcome to graduationâ 

idk why, but that donât sit right w me",,got my nd vaccin and one of the nurs hand me a sticker and said âwelcom to graduationâ idk whi but that donât sit right w me,27,0,0,5160,1113
5085,"1,36E+18",0,Just got modernaâd for the second time <U+0001F489><U+0001F489><U+0001F489>,,just got modernaâd for the second time uf uf uf,8,1,0,5160,1113
5086,"1,39E+18",1,"CONFIRMED! Medical Expert on Depopulation Plan, 'Vaccine' Tragedies, Catastrophic Fallout https://t.co/lP5MS3wx2M via @FacebookWatch",,confirm medic expert on depopul plan vaccin tragedi catastroph fallout via facebookwatch,13,0,1,5160,1113
5087,"1,39E+18",1,"âItâs Not Just India: New Virus Waves Hit Developing Countriesâ

Depopulation by vaccine? https://t.co/pD9kA7EJEF",,âitâ not just india new virus wave hit develop countriesâ depopul by vaccin,13,0,1,5160,1113
5088,"1,39E+18",0,Get my 2nd dose of the vaccine tomorrow.,,get my nd dose of the vaccin tomorrow,8,0,0,5160,1113
5089,"1,39E+18",0,"Covaxin, India's homegrown Covid vaccine produced by Bharat Biotech, has been found to neutralize the B.1.617 variant or the Indian double mutant strain, White House Chief Medical Adviser Anthony Fauci said on Tuesday. #BharatBiotech #VaccinesWork",,covaxin india s homegrown covid vaccin produc by bharat biotech has been found to neutral the b variant or the indian doubl mutant strain white hous chief medic advis anthoni fauci said on tuesday bharatbiotech vaccineswork,35,0,0,5160,1113
5090,"1,34E+18",1,"A rushed vaccine that hasn't been extensively tested shouldn't be a requirement from an employer, and the unwillingness to take it shouldn't cost anyone their job. Let's hope that it won't happen. 
#CovidVaccine 
https://t.co/DkSWGrLFqj https://t.co/gZEhaqOl2n",,a rush vaccin that has nt been extens test should nt be a requir from an employ and the unwilling to take it should nt cost anyon their job let s hope that it wo nt happen covidvaccin,35,0,1,5160,1113
5091,"1,39E+18",0,"I have been vaccinated with Sinopharm Vaccine. I urge everyone to get vaccinated and wear masks even after vaccination please!
#COVID19Vaccine #vaccinated",,i have been vaccin with sinopharm vaccin i urg everyon to get vaccin and wear mask even after vaccin pleas covidvaccin vaccin,21,0,0,5160,1113
5092,"1,37E+18",1,"Human AdV-20-42-42, a promising novel adenoviral vector for gene therapy and vaccine product development https://t.co/xMlLVGqSkK",,human adv a promis novel adenovir vector for gene therapi and vaccin product develop,15,0,1,5160,1113
5093,"1,39E+18",0,If you ever bought drugs in Barstow don't worry about what's in the vaccine,,if you ever bought drug in barstow do nt worri about what s in the vaccin,14,0,0,5160,1113
5094,"1,37E+18",0,I got my first Covid vaccine today!,,i got my first covid vaccin today,7,0,0,5160,1113
5095,"1,39E+18",0,"Again #vaccination targets not satisfactorily achieved in #Karnataka. What is the reason @CMofKarnataka @mla_sudhakar @DHFWKA ? Does our state have #vaccine shortage? Or is it shortage of healthcare workers, or r people not turning up to get #vaccinated ?
#IndiaFightsCOVID19 https://t.co/yKYz4W6xFR",,again vaccin target not satisfactorili achiev in karnataka what is the reason cmofkarnataka mlasudhakar dhfwka doe our state have vaccin shortag or is it shortag of healthcar worker or r peopl not turn up to get vaccin indiafightscovid,40,0,1,5160,1113
5096,"1,37E+18",1,"They've gone far too long already.
Are we going to let them go any further?
Once they hit the children, who are virtually unaffected by covid, with untested vaccines that showed a whole bunch of side effects, diseases will sprout for generations to come
https://t.co/6eRpNp7bX1",,they ve gone far too long alreadi are we go to let them go ani further onc they hit the children who are virtual unaffect by covid with untest vaccin that show a whole bunch of side effect diseas will sprout for generat to come,42,0,1,5160,1113
5097,"1,37E+18",0,I got my first covid vaccine https://t.co/lwMMmhOQfo,,i got my first covid vaccin,7,0,1,5160,1113
5098,"1,35E+18",1,"Everyone should become conversant with the FDA's ""Emergency Use Authorization"" standards. Then you''ll understand: 1) why an untested gene therapy was rapid fired approved under the guise of a vaccine 2) why effective treatments for CoVid have been blocked.",,everyon should becom convers with the fda s emerg use author standard then you ll understand whi an untest gene therapi was rapid fire approv under the guis of a vaccin whi effect treatment for covid have been block,39,0,0,5160,1113
5099,"1,36E+18",1,"110,000 have had C19 as being involved with their deaths in the U.K. in 12 months. Thatâs 0.16% of the population, many of whom died in care homes through wilful negligence at best. And a draconian neo fascist government wants you to have an untested vaccine thatâs not a vaccine.",,have had c as be involv with their death in the uk in month thatâ of the popul mani of whom die in care home through wil neglig at best and a draconian neo fascist govern want you to have an untest vaccin thatâ not a vaccin,50,0,0,5160,1113
5100,"1,36E+18",0,My mom got her first vaccine this morning!,,my mom got her first vaccin this morn,8,0,0,5160,1113
5101,"1,35E+18",0,My job has me fucked up if they think Iâm getting the Covid vaccine,,my job has me fuck up if they think iâm get the covid vaccin,14,0,0,5160,1113
5102,"1,39E+18",0,"What is convincing you to apply for vaccine?
1) Cost of COVID-19 treatment
2) Fear of Death
3) Everyone is applying so do I
#COVID19 #vaccine #vaccines #VaccinesWork",,what is convinc you to appli for vaccin cost of covid treatment fear of death everyon is appli so do i covid vaccin vaccin vaccineswork,24,0,0,5160,1113
5103,"1,39E+18",1,"""Halt Covid Vaccine, Prominent Scientist Tells CDC""

#JustSayNo to experimental #mRNA shots with NO liability. 

https://t.co/GAQTv7aHYo",,halt covid vaccin promin scientist tell cdc justsayno to experiment mrna shot with no liabil,15,0,1,5160,1113
5104,"1,37E+18",1,Using the Herd Immunity Excuse for Gene Therapy Vaccine on Kids https://t.co/NOSR8Gjeso,,use the herd immun excus for gene therapi vaccin on kid,12,0,1,5160,1113
5105,"1,35E+18",0,if youâve gotten your ears pierced at Walmart you donât have to worry about whatâs in the vaccine,,if youâv gotten your ear pierc at walmart you donât have to worri about whatâ in the vaccin,18,0,0,5160,1113
5106,"1,36E+18",1,Depopulation test run? 75% of children who received vaccines in Mexican town now dead or hospitalized â Steemit https://t.co/YbZD5H9SO6,,depopul test run of children who receiv vaccin in mexican town now dead or hospit â steemit,19,0,1,5160,1113
5107,"1,35E+18",0,if your pee is dark yellow donât worry about whatâs in the vaccine luv,,if your pee is dark yellow donât worri about whatâ in the vaccin luv,14,0,0,5160,1113
5108,"1,34E+18",0,I received the Moderna vaccine this morning and I feel great. I'm so thankful for this! I've never been so excited to get an injection in my life. #GetVaccinated  @moderna_tx https://t.co/kipaM46nVA,,i receiv the moderna vaccin this morn and i feel great i m so thank for this i ve never been so excit to get an inject in my life getvaccin modernatx,32,0,1,5160,1113
5109,"1,36E+18",0,"I get my first dose of COVID vaccine today, Iâm pretty nervous mainly for side effects <U+0001F972>",,i get my first dose of covid vaccin today iâm pretti nervous main for side effect uf,17,1,0,5160,1113
5110,"1,39E+18",0,"I got my second Covid vaccine yesterday and I'm so relieved <U+0001F60C> 
I am ready for summer sun and summer fun #vaccinated",,i got my second covid vaccin yesterday and i m so reliev ufc i am readi for summer sun and summer fun vaccin,22,1,0,5160,1113
5111,"1,37E+18",0,Thank You Publix! Great work by a Florida based company. <U+2066>@Publix<U+2069> reaches 1 million vaccine doses delivered #FloridaIsForWinners #flapol  https://t.co/JDnnZ0axMR,,thank you publix great work by a florida base compani u publix u reach million vaccin dose deliv floridaisforwinn flapol,21,1,1,5160,1113
5112,"1,34E+18",1,"Well who could have guessed a rushed experimental vaccine might have side effects worse than the virus? <U+0001F914>

Meanwhile #Bitcoin is silently moving &gt;25K and won't stop anytime soon. 

The more the age of retardation reveals itself, the more people run for the monetary hills...",,well who could have guess a rush experiment vaccin might have side effect wors than the virus uf meanwhil bitcoin is silent move gt k and wo nt stop anytim soon the more the age of retard reveal itself the more peopl run for the monetari hill,44,1,0,5160,1113
5113,"1,34E+18",0,i get my first dose of the covid vaccine tomorrow <U+0001F973><U+0001F973>,,i get my first dose of the covid vaccin tomorrow uf uf,11,1,0,5160,1113
5114,"1,34E+18",0,If you drink Caesars donât worry about whatâs in the vaccine,,if you drink caesar donât worri about whatâ in the vaccin,11,0,0,5160,1113
5115,"1,36E+18",1,"Big International Pharma is generously financing a âfact-checkingâ group called ""NewsGuard"" to ensure that we plebeians are receiving the pasteurized, homogenized script we need in order to increase their synthetic drug, gene therapy &amp; vaccine sales. Thanks fellas! https://t.co/q2Y3jQ31sI",,big intern pharma is generous financ a âfactcheckingâ group call newsguard to ensur that we plebeian are receiv the pasteur homogen script we need in order to increas their synthet drug gene therapi amp vaccin sale thank fella,39,0,1,5160,1113
5116,"1,37E+18",0,Iâm getting my first Pfizer vaccine on Wednesday. Iâm scared and excited!!!! @BTS_twt,,iâm get my first pfizer vaccin on wednesday iâm scare and excit btstwt,13,0,0,5160,1113
5117,"1,34E+18",0,"If you consider pak studies a book with facts, no brother you don't need to worry about what's in vaccine.",,if you consid pak studi a book with fact no brother you do nt need to worri about what s in vaccin,20,0,0,5160,1113
5118,"1,36E+18",0,Am officially fully vaccinated with #Moderna vax. #vaccinated #MaskUp,,am offici fulli vaccin with moderna vax vaccin maskup,9,0,0,5160,1113
5119,"1,37E+18",0,Not my dad saying heâs noting all the family members taking the vaccine <U+0001F923><U+0001F923>,,not my dad say heâ note all the famili member take the vaccin uf uf,14,1,0,5160,1113
5120,"1,37E+18",0,"I got the Pfizer vaccine and felt like poop but thankfully just had soreness and fatigue! 

Today I am feeling mostly back to normal! Still have a bit of soreness:)",,i got the pfizer vaccin and felt like poop but thank just had sore and fatigu today i am feel most back to normal still have a bit of sore,30,0,0,5160,1113
5121,"1,39E+18",0,Today I finally got booked for my vaccine. Almost brought me to tears. Want to give kuddos to all of our @KFLAPH nurses who are working long hours every week! This special lady is one who fills all the needles that go into our arms. Feeling very hopeful and grateful today!<U+2764><U+FE0F> https://t.co/fPFUfU9MfX,,today i final got book for my vaccin almost brought me to tear want to give kuddo to all of our kflaph nurs who are work long hour everi week this special ladi is one who fill all the needl that go into our arm feel veri hope and grate today u ufef,52,1,1,5160,1113
5122,"1,37E+18",1,"You can still spread Covid in pubs with your vaccine passport as the gene therapy doesn't give immunity, stupid idea just another way to punish hospitality.  If they try this sue them for evidence.  #discrimination",,you can still spread covid in pub with your vaccin passport as the gene therapi doe nt give immun stupid idea just anoth way to punish hospit if they tri this sue them for evid discrimin,37,0,0,5160,1113
5123,"1,34E+18",0,"Got my first dose of the covid vaccine today. One step closer to the end of this, letâs go",,got my first dose of the covid vaccin today one step closer to the end of this letâ go,19,0,0,5160,1113
5124,"1,37E+18",1,"Interesting piece on Covid âVaccine(s)â. The so-called COVID-19 âvaccineâ is not a vaccine at all. It is an experimental gene therapy. The Center for Disease Control (CDC) gives the definition of the term vaccine on its website, htâ¦https://t.co/ubnPvsuJzZ https://t.co/KSRVBGY0os",,interest piec on covid âvaccin s â the socal covid âvaccineâ is not a vaccin at all it is an experiment gene therapi the center for diseas control cdc give the definit of the term vaccin on it websit htâ,39,0,1,5160,1113
